0,"[[517.4619750976562,247.58900451660156],[295.1159973144531,237.4239959716797],[315.4339904785156,80.51200103759766],[376.5660095214844,91.73999786376953],[531.1810302734375,94.08599853515625],[508.4739990234375,397.4570007324219]]",9
0,"[[259.6940002441406,366.4129943847656],[274.2857142857143,155.29283574639487],[411.42857142857144,138.8611600510501],[268.135009765625,364.93701171875],[421.11199951171875,374.48699951171875],[417.7080078125,152.7519989013672]]",0
0,"[[257.614013671875,146.14599609375],[395.43499755859375,63.410003662109375],[488.0199890136719,151.26400756835938],[511.1810302734375,167.7220001220703],[228.18600463867188,358.52899169921875],[463.5950012207031,372.4049987792969]]",2
0,"[[582.0919799804688,266.3760070800781],[257.9079895019531,255.15200805664062],[485.4630126953125,92.58899688720703],[489.12200927734375,106.36399841308594],[489.5710144042969,253.90200805664062],[475.4939880371094,399.8479919433594]]",4
0,"[[495.6940002441406,439.7650146484375],[298.92401123046875,397.4320068359375],[346.2869873046875,91.73999786376953],[536.0809936523438,378.2720031738281],[508.05499267578125,233.94400024414062],[335.39300537109375,232.6959991455078]]",6
0,"[[478.5740051269531,360.6929931640625],[264.29998779296875,74.08799743652344],[411.42857142857144,51.68149126831088],[435.10198974609375,59.572998046875],[256.6289978027344,359.7170104980469],[480.3110046386719,351.23699951171875]]",8
0,"[[365.47900390625,156.51400756835938],[493.1340026855469,58.98200225830078],[509.50897216796875,261.07000732421875],[392.7550048828125,423.54901123046875],[514.8660278320312,421.04400634765625],[637.5969848632812,421.0559997558594]]",1
0,"[[389.7760009765625,66.79199981689453],[574.875,63.086997985839844],[466,275.1080017089844],[371.00799560546875,401.4259948730469],[580.0650024414062,418.5589904785156],[456.05999755859375,250.90499877929688]]",3
0,"[[137.14285714285714,440.41553184520217],[516.6510009765625,428.781005859375],[515.0330200195312,434.8970031738281],[344.8949890136719,437.2699890136719],[331.5790100097656,235.1909942626953],[327.3630065917969,35.606998443603516]]",5
0,"[[245.03500366210938,83.09500122070312],[500.1109924316406,97.01499938964844],[408.7300109863281,441.0690002441406],[325.54901123046875,260.0830078125],[456.05999755859375,263.8210144042969],[574.9509887695312,277.24200439453125]]",7
0,"[[420.2650146484375,89.74400329589844],[353.02801513671875,186.28900146484375],[517.489013671875,265.1289978027344],[424.3580017089844,393.6109924316406],[555.8460083007812,163.9980010986328],[403.6449890136719,92.98799896240234]]",9
0,"[[418.9840087890625,70.53900146484375],[274.2857142857143,174.43358050563668],[411.42857142857144,371.83088238008406],[420.35699462890625,364.8760070800781],[530.1380004882812,194.02699279785156],[412.64300537109375,71.74600219726562]]",0
0,"[[215.72000122070312,184.44400024414062],[326.9410095214844,101.05699920654297],[458.50799560546875,166.531005859375],[525.093994140625,345.8290100097656],[247.5489959716797,358.74798583984375],[453.50299072265625,162.4459991455078]]",2
0,"[[363.0799865722656,87.99800109863281],[274.2857142857143,282.92792681589754],[411.42857142857144,276.3553941432457],[424.1000061035156,405.60198974609375],[413.2699890136719,263.8819885253906],[431.2619934082031,190.5330047607422]]",4
0,"[[422.9930114746094,38.018001556396484],[239.08999633789062,259.5920104980469],[317.04998779296875,398.1409912109375],[270.55499267578125,205.1529998779297],[458.63800048828125,187.7740020751953],[339.35198974609375,391.1159973144531]]",6
0,"[[284.44500732421875,113.24700164794922],[530.4089965820312,411.07501220703125],[312.77801513671875,426.04400634765625],[269.25799560546875,97.97699737548828],[451.843994140625,69.28700256347656],[328.18499755859375,424.81298828125]]",8
0,"[[338.31201171875,363.593994140625],[274.2857142857143,112.81593180110221],[182.32899475097656,181.64199829101562],[262.8389892578125,381.31500244140625],[339.7250061035156,362.37701416015625],[419.9599914550781,349.9519958496094]]",1
0,"[[440.3800048828125,78.18399810791016],[647.239990234375,139.14100646972656],[425.37799072265625,284.0769958496094],[444.3039855957031,475.94000244140625],[644.2440185546875,361.1789855957031],[421.3160095214844,282.75799560546875]]",3
0,"[[341.6940002441406,263.5450134277344],[307.7070007324219,94.12200164794922],[544.4769897460938,30.617000579833984],[371.68499755859375,258.7969970703125],[613.43798828125,315.12298583984375],[389.4129943847656,436.02301025390625]]",5
0,"[[190,155],[353,124],[435,198],[433,195],[252,352],[475,357]]",2
0,"[[307,79],[194,297],[441,288],[350,438],[346,302],[310,85]]",4
0,"[[287,400],[231,241],[336,116],[282,397],[429,260],[230,249]]",6
0,"[[486,90],[217,144],[299,226],[316,242],[447,280],[177,377]]",5
0,"[[266.8559875488281,90.7750015258789],[274.2857142857143,192.40393148584073],[274.43701171875,403.5899963378906],[271.9700012207031,83.26599884033203],[243.6009979248047,151.49600219726562],[212.9290008544922,191.53199768066406]]",1
0,"[[137.14285714285714,107.5362482783997],[348.16900634765625,63.29100036621094],[282.4670104980469,199.54299926757812],[282.2799987792969,205.25399780273438],[335.78399658203125,385.55499267578125],[150.52200317382812,396.1419982910156]]",3
0,"[[401,48],[179,224],[554,233],[399,72],[410,239],[404,436]]",4
0,"[[537.8300170898438,281.25201416015625],[691.5540161132812,381.6300048828125],[485.3110046386719,458.47601318359375],[540.0549926757812,279.343994140625],[547.0809936523438,134.6510009765625],[822.8571428571429,118.2738283378324]]",5
0,"[[213.21299743652344,214.02200317382812],[263.02099609375,179.15899658203125],[411.42857142857144,168.39782960593448],[425.1629943847656,189.73300170898438],[434.3559875488281,343.7149963378906],[439.2380065917969,454.7340087890625]]",7
0,"[[436.60198974609375,85.50299835205078],[274.2857142857143,319.24037964870297],[509.90301513671875,272.4179992675781],[567.281005859375,452.31201171875],[508.448974609375,270.1000061035156],[440.7760009765625,85.50299835205078]]",9
0,"[[137.14285714285714,202.26319950440254],[274.2857142857143,436.57787458628866],[424.6600036621094,312.8030090332031],[138.86500549316406,200.26400756835938],[309.3330078125,90.49299621582031],[425.35400390625,310.0350036621094]]",0
0,"[[501.3869934082031,141.63600158691406],[797.489013671875,177.81100463867188],[518.635986328125,426.04400634765625],[521.2579956054688,426.3970031738281],[658.0469970703125,426.1679992675781],[851.0859985351562,433.4289855957031]]",2
0,"[[525.093994140625,261.2409973144531],[274.5270080566406,265.9620056152344],[411.42857142857144,128.1861921104487],[432.5480041503906,405.84100341796875],[422.5780029296875,302.5509948730469],[416.5039978027344,129.19900512695312]]",4
0,"[[137.14285714285714,350.7144919164733],[274.2857142857143,441.3712318423946],[411.42857142857144,317.56022387636574],[548.5714285714286,122.99268347786807],[685.7142857142857,324.02020629070086],[822.8571428571429,193.5497246879277]]",6
0,"[[424.6109924316406,291.822998046875],[279.6400146484375,67.96199798583984],[413.87298583984375,71.75399780273438],[411.2669982910156,65.52100372314453],[254.02899169921875,270.1180114746094],[418.89801025390625,286.3349914550781]]",8
0,"[[564.7239990234375,404.69500732421875],[690.0339965820312,398.5660095214844],[807.6199951171875,389.90399169921875],[563.6209716796875,168.1750030517578],[685.7142857142857,90.35772092855252],[686.1229858398438,397.4169921875]]",1
0,"[[137.14285714285714,92.48545938765585],[301.37298583984375,190.4980010986328],[162.32000732421875,242.67599487304688],[136.77499389648438,403.5899963378906],[301.37298583984375,346.5419921875],[160.74899291992188,245.08599853515625]]",3
0,"[[647.9010009765625,351.20001220703125],[818.9819946289062,320.1199951171875],[664.8330078125,220.4149932861328],[807.7349853515625,80.51399993896484],[697.677978515625,73.61399841308594],[668.2750244140625,223.30499267578125]]",5
0,"[[580.35302734375,272.6130065917969],[678.5020141601562,272.4320068359375],[762.2119750976562,273.8609924316406],[545.5479736328125,146.72000122070312],[685.7142857142857,159.09354598759586],[606.781005859375,469.87200927734375]]",7
0,"[[555.7750244140625,112.79399871826172],[568.6890258789062,229.01699829101562],[686.2249755859375,215.23300170898438],[547.8259887695312,116.68800354003906],[685.7142857142857,79.4076786388704],[679.780029296875,382.4460144042969]]",9
0,"[[554.4970092773438,138.74600219726562],[530.469970703125,436.02301025390625],[656.8109741210938,453.5069885253906],[548.5714285714286,154.8849865314114],[699.156005859375,161.98399353027344],[655.4910278320312,455.9200134277344]]",0
0,"[[137.14285714285714,144.7076429586054],[305.5450134277344,145.97000122070312],[129.88699340820312,343.8909912109375],[119.58799743652344,338.72601318359375],[326.7950134277344,359.9309997558594],[337.13800048828125,353.6940002441406]]",2
0,"[[407.52301025390625,0],[161.95899963378906,263.8819885253906],[499.64300537109375,279.4169921875],[344.35198974609375,359.0400085449219],[353.4460144042969,236.6060028076172],[347.9909973144531,143.2169952392578]]",4
0,"[[434.5299987792969,78.01899719238281],[274.2857142857143,331.15704207241157],[411.42857142857144,391.0429531928712],[422.5679931640625,393.7969970703125],[461.9429931640625,260.5119934082031],[291.52899169921875,291.760986328125]]",6
0,"[[253.8179931640625,72.53399658203125],[501.4729919433594,65.54499816894531],[312.8190002441406,333.8139953613281],[267.97900390625,105.15699768066406],[552.5130004882812,368.21600341796875],[317.99200439453125,324.40899658203125]]",8
0,"[[263.09100341796875,64.2969970703125],[274.2857142857143,263.9642893232858],[312.5419921875,394.2690124511719],[264.29998779296875,75.25199890136719],[273.3550109863281,270.0660095214844],[317.99200439453125,402.2330017089844]]",1
0,"[[291.3179931640625,68.95099639892578],[518.406982421875,156.60499572753906],[509.70001220703125,268.9750061035156],[280.91900634765625,272.3240051269531],[512.2369995117188,276.260009765625],[293.6369934082031,422.3009948730469]]",3
0,"[[263.6260070800781,350.281005859375],[274.2857142857143,196.632876973477],[411.42857142857144,170.0088127321961],[270.4119873046875,348.7049865722656],[416.1889953613281,347.4570007324219],[405.9989929199219,467.2080078125]]",5
0,"[[137.14285714285714,121.10644046310739],[274.2857142857143,120.89127494799392],[411.42857142857144,106.74549233594233],[109.66400146484375,159],[201.77699279785156,300.14300537109375],[249.58200073242188,456.364990234375]]",7
0,"[[209,399],[171,101],[395,91],[397,94],[435,412],[199,393]]",0
0,"[[153,136],[301,99],[232,317],[231,319],[122,427],[592,427]]",2
0,"[[140,94],[150,272],[452,270],[304,152],[296,293],[286,427]]",4
0,"[[408,77],[274.2857142857143,364.04777420684695],[447,456],[363,229],[548,272],[460,457]]",6
0,"[[403,272],[204,91],[411.42857142857144,68.85677073150873],[405,281],[200,262],[397,86]]",8
0,"[[137.14285714285714,217.6193181425333],[274.2857142857143,235.76397420838475],[411.42857142857144,435.8638133853674],[548.5714285714286,253.27255679294467],[685.7142857142857,319.18041091412306],[822.8571428571429,182.49462377279997]]",1
0,"[[433,70],[731,93],[469,239],[416,445],[725,398],[464,240]]",3
0,"[[363,259],[357,59],[555,73],[385,275],[609,298],[417,447]]",5
0,"[[538,454],[688,44],[372,87],[358,73],[673,82],[531,450]]",7
0,"[[767,263],[421,283],[420,70],[740,478],[761,107],[422,72]]",9
0,"[[443,446],[316,312],[411.42857142857144,124.00891315191984],[417,112],[586,266],[443,459]]",0
0,"[[333,124],[571,100],[495,290],[657,440],[375,439],[499,283]]",2
0,"[[725,453],[716,319],[709,182],[548.5714285714286,86.39643508940935],[530,307],[856,298]]",4
0,"[[708,307],[628,408],[618,230],[636,49],[491,217],[514,380]]",6
0,"[[137.14285714285714,223.181704711169],[274.2857142857143,103.06987939402461],[257,342],[560,263],[685.7142857142857,67.7602699957788],[589,439]]",8
0,"[[308,284],[395,196],[548,139],[548.5714285714286,126.85772366821766],[534,328],[529,498]]",1
0,"[[194,74],[354,157],[220,255],[210,256],[367,336],[220,484]]",3
0,"[[137.14285714285714,230.87443192073792],[219,60],[411.42857142857144,84.81678671139554],[410,89],[394,325],[138,224]]",0
0,"[[237,75],[438,105],[170,364],[168,368],[336,349],[509,331]]",2
0,"[[173,54],[196,207],[214,378],[165,55],[127,135],[93,191]]",1
0,"[[141,140],[319,129],[325,221],[310,229],[406,277],[224,402]]",3
0,"[[394,125],[210,206],[239,355],[271,348],[452,425],[288,500]]",5
0,"[[365,129],[521,118],[677,120],[672,116],[685.7142857142857,275.97143054008484],[676,448]]",7
0,"[[765,260],[519,174],[750,63],[761,246],[776,94],[743,490]]",9
0,"[[423,1],[225,112],[324,333],[443,36],[429,225],[339,324]]",0
0,"[[472,231],[591,176],[676,215],[693,217],[534,473],[648,488]]",2
0,"[[488,330],[284,327],[302,97],[471,336],[641,396],[361,438]]",4
0,"[[242,385],[167,160],[358,46],[250,380],[382,213],[172,160]]",6
0,"[[427,142],[184,371],[386,379],[380,370],[215,182],[440,152]]",8
0,"[[419,60],[411,205],[395,409],[425,69],[375,120],[338,152]]",1
0,"[[186,88],[359,104],[279,226],[286,225],[365,369],[124,397]]",3
0,"[[377,88],[208,108],[241,232],[245,227],[356,316],[185,386]]",5
0,"[[137,77],[303,64],[417,49],[417,51],[262,237],[124,392]]",7
0,"[[426,265],[288,224],[314,79],[312,81],[422,94],[381,431]]",9
0,"[[158,147],[122,396],[292,399],[296,402],[300,91],[157,153]]",0
0,"[[151,107],[425,112],[254,285],[251,283],[170,361],[508,357]]",2
0,"[[393,95],[169,285],[535,301],[372,201],[357,302],[340,404]]",4
0,"[[362,376],[162,330],[371,81],[349,371],[372,253],[221,245]]",6
0,"[[333,109],[157,129],[381,354],[374,346],[167,363],[330,101]]",8
0,"[[303,12],[302,211],[299,391],[287,12],[246,84],[194,166]]",1
0,"[[293,50],[428,121],[340,234],[336,234],[425,300],[250,403]]",3
0,"[[275,219],[239,76],[412,76],[281,243],[418,346],[201,378]]",5
0,"[[293,89],[516,90],[291,428],[368,223],[436,230],[531,239]]",7
0,"[[404,224],[272,150],[395,86],[409,449],[398,247],[398,68]]",9
0,"[[504,26],[344,232],[496,399],[535,17],[611,203],[522,401]]",0
0,"[[164,119],[296,87],[361,183],[362,181],[110,353],[328,388]]",2
0,"[[359,91],[222,358],[449,363],[351,221],[367,343],[353,457]]",4
0,"[[165,358],[126,195],[259,76],[175,366],[306,229],[124,194]]",6
0,"[[391,262],[302,74],[463,227],[407,356],[471,466],[457,279]]",8
0,"[[276,148],[409,9],[406,325],[414,374],[404,463],[408,494]]",1
0,"[[181,117],[396,117],[263,252],[268,256],[473,413],[292,422]]",3
0,"[[440,217],[664,350],[411.42857142857144,441.4398689754307],[438,220],[436,96],[645,103]]",5
0,"[[154,130],[427,117],[411.42857142857144,429.4979431666434],[314,262],[437,260],[541,256]]",7
0,"[[455,26],[293,128],[453,209],[332,393],[460,215],[444,17]]",9
0,"[[493,437],[316,264],[503,98],[496,442],[637,255],[497,99]]",0
0,"[[411,138],[516,64],[609,153],[644,388],[389,367],[610,162]]",2
0,"[[309,90],[283,310],[635,285],[455,154],[453,332],[426,447]]",4
0,"[[425,366],[310,228],[479,40],[328,221],[531,255],[426,382]]",6
0,"[[137.14285714285714,156.74386322498322],[334,165],[153,401],[156,397],[334,388],[131,151]]",8
0,"[[256,77],[342,12],[355,427],[241,429],[353,427],[461,426]]",1
0,"[[562,472],[692,363],[563,266],[517,83],[685.7142857142857,86.22882775962353],[559,263]]",3
0,"[[567,99],[746,106],[742,266],[706,271],[549,383],[705,438]]",5
0,"[[620,242],[733,244],[899,243],[727,494],[812,55],[559,77]]",7
0,"[[603,177],[498,238],[601,310],[665,169],[685.7142857142857,310.1685842499137],[686,483]]",9
0,"[[137.14285714285714,257.75164691731334],[274.2857142857143,88.37663112208247],[411.42857142857144,354.75284345448017],[444,354],[341,499],[164,318]]",0
0,"[[137.14285714285714,213.6301951482892],[274.2857142857143,205.36866327747703],[411.42857142857144,124.33626828715205],[498,344],[685.7142857142857,401.31139252334833],[822.8571428571429,286.65775870904326]]",2
0,"[[137.14285714285714,87.68026987090707],[274.2857142857143,364.7875073365867],[411.42857142857144,129.3084941804409],[548.5714285714286,50.7540768943727],[685.7142857142857,395.0857047922909],[822.8571428571429,300.69657750427723]]",4
0,"[[137.14285714285714,315.40799560025334],[274.2857142857143,358.9338024146855],[411.42857142857144,435.9746449626982],[548.5714285714286,295.1551977545023],[685.7142857142857,379.17381254956126],[822.8571428571429,439.20153798535466]]",6
0,"[[495,457],[274.2857142857143,322.5589812733233],[435,191],[422,184],[607,160],[548,456]]",8
0,"[[137.14285714285714,153.48628088831902],[278,268],[411.42857142857144,366.1238041706383],[123,153],[271,273],[405,363]]",1
0,"[[310,113],[586,103],[395,275],[399,303],[579,409],[369,470]]",3
0,"[[359,392],[556,357],[440,178],[437,182],[523,101],[658,82]]",5
0,"[[62,149],[274.2857142857143,145.90495582669973],[411.42857142857144,120.78663911670446],[427,129],[447,334],[439,482]]",7
0,"[[706,103],[682,238],[541,445],[671,237],[454,120],[702,96]]",9
0,"[[459,296],[540,124],[672,298],[455,286],[567,443],[675,302]]",0
0,"[[137.14285714285714,50.69656493142247],[557,205],[235,251],[244,255],[635,424],[822.8571428571429,309.33991177007556]]",2
0,"[[137.14285714285714,157.74804772809148],[274.2857142857143,146.5989856980741],[553,222],[548.5714285714286,216.5095972828567],[685.7142857142857,296.637708414346],[822.8571428571429,210.00074977055192]]",4
0,"[[137.14285714285714,398.398204986006],[274.2857142857143,300.83073396235704],[557,299],[548.5714285714286,297.52279901877046],[685.7142857142857,278.74821592122316],[822.8571428571429,344.3377170711756]]",6
0,"[[137.14285714285714,91.3233951665461],[274.2857142857143,396.7202194035053],[551,313],[548.5714285714286,317.7865566685796],[685.7142857142857,111.84281585738063],[822.8571428571429,123.74587785452604]]",8
0,"[[137.14285714285714,227.74832984432578],[274.2857142857143,194.4469753652811],[538,241],[548.5714285714286,236.67073948308825],[685.7142857142857,393.35895515978336],[822.8571428571429,389.68063993379474]]",1
0,"[[299,270],[658,369],[307,429],[271,271],[676,197],[320,106]]",3
0,"[[512,91],[283,92],[284,234],[284,227],[524,277],[321,399]]",5
0,"[[364,117],[521,109],[676,113],[675,103],[683,280],[684,490]]",7
0,"[[472,484],[535,180],[411.42857142857144,71.01272884756327],[487,293],[263,155],[391,98]]",9
0,"[[526,447],[519,146],[809,200],[548.5714285714286,441.67747227475047],[739,464],[822.8571428571429,243.95998185500503]]",0
0,"[[107,145],[283,98],[126,340],[124,336],[253,338],[371,337]]",2
0,"[[587,216],[304,250],[558,66],[602,500],[586,205],[614,39]]",4
0,"[[344,233],[397,500],[259,345],[249,318],[404,250],[456,83]]",6
0,"[[546,434],[287,462],[500,126],[496,136],[329,155],[550,442]]",8
0,"[[538,500],[523,50],[539,500],[525,49],[445,132],[506,79]]",1
0,"[[98,349],[305,171],[417,380],[548.5714285714286,348.4800186008215],[685.7142857142857,339.12309436127543],[822.8571428571429,64.5333830267191]]",3
0,"[[333,95],[162,171],[427,177],[532,159],[352,448],[240,262]]",5
0,"[[137.14285714285714,83.07094927877188],[274.2857142857143,73.24724346399307],[411.42857142857144,447.36519791185856],[548.5714285714286,236.32822828367352],[685.7142857142857,360.633285343647],[822.8571428571429,107.58408214896917]]",7
0,"[[737,87],[735,281],[524,348],[727,270],[524,169],[743,87]]",9
0,"[[137.14285714285714,139.35228483751416],[274.2857142857143,375.6841193884611],[411.42857142857144,340.2890229597688],[183,97],[389,96],[416,317]]",0
0,"[[137.14285714285714,60.09360468015075],[523,141],[198,425],[183,413],[390,427],[515,410]]",2
0,"[[369,245],[502,262],[622,242],[409,244],[589,55],[618,463]]",4
0,"[[137.14285714285714,223.85957464575768],[274.2857142857143,367.5295223481953],[411.42857142857144,188.26005551964045],[855,43],[685.7142857142857,183.26907409355044],[822.8571428571429,55.152772180736065]]",6
0,"[[220,242],[448,228],[262,396],[222,241],[436,413],[256,389]]",8
0,"[[474,37],[274.2857142857143,182.32666859403253],[466,24],[466,51],[477,327],[467,496]]",1
0,"[[357,88],[478,147],[366,260],[406,464],[519,337],[370,260]]",3
0,"[[287,260],[274.2857142857143,110.5707653798163],[444,117],[284,260],[486,279],[308,426]]",5
0,"[[137.14285714285714,292.22814217209816],[274.2857142857143,294.6084772236645],[411.42857142857144,124.50183434411883],[548.5714285714286,229.5554893091321],[627,331],[822.8571428571429,105.16912145540118]]",7
0,"[[137.14285714285714,187.97623496502638],[274.2857142857143,411.8415587581694],[411.42857142857144,226.97029439732432],[548.5714285714286,175.9308798238635],[685.7142857142857,221.07796240597963],[822.8571428571429,195.6860937178135]]",9
0,"[[269,259],[399,415],[542,246],[276,257],[439,75],[545,251]]",0
0,"[[664,280],[460,337],[435,197],[286,186],[436,75],[437,195]]",2
0,"[[413,318],[274.2857142857143,91.23185146600008],[411.42857142857144,313.62562039867043],[689,304],[829,88],[820,106]]",4
0,"[[506,226],[307,235],[449,62],[278,290],[437,437],[509,255]]",6
0,"[[366,211],[443,125],[505,207],[420,296],[451,480],[404,308]]",8
0,"[[600,500],[605,265],[592,75],[598,500],[603,266],[595,73]]",1
0,"[[403,474],[445,205],[625,433],[754,466],[424,319],[879,372]]",3
0,"[[417,325],[237,137],[799,257],[233,132],[685.7142857142857,111.02188657969236],[822.8571428571429,219.12037525326014]]",5
0,"[[567,104],[695,136],[832,165],[609,486],[700,353],[789,230]]",7
0,"[[283,463],[505,209],[368,101],[363,96],[280,233],[409,311]]",9
0,"[[302,356],[630,456],[597,172],[249,321],[314,70],[578,177]]",0
0,"[[238,137],[476,38],[434,294],[434,282],[370,451],[640,401]]",2
0,"[[151,15],[178,262],[499,268],[328,416],[345,292],[333,145]]",4
0,"[[486,479],[430,313],[653,121],[498,467],[646,426],[455,308]]",6
0,"[[627,95],[356,414],[567,446],[562,434],[353,113],[625,78]]",8
0,"[[272,190],[376,129],[376,217],[383,287],[374,359],[365,454]]",1
0,"[[306,266],[426,151],[272,69],[316,284],[489,368],[293,420]]",3
0,"[[286,271],[274.2857142857143,133.82941111922264],[489,97],[288,270],[490,348],[334,462]]",5
0,"[[137.14285714285714,436.2618391402066],[274.2857142857143,279.4642806984484],[389,146],[93,116],[222,124],[385,149]]",7
0,"[[169,391],[357,211],[261,79],[253,78],[139,204],[283,298]]",9
0,"[[137.14285714285714,184.27137015387416],[254,33],[447,202],[115,213],[246,500],[413,197]]",0
0,"[[137.14285714285714,285.96204640343785],[262,104],[411.42857142857144,301.41193848103285],[413,307],[552,106],[725,314]]",2
0,"[[392,40],[274.2857142857143,343.8895626924932],[596,298],[460,500],[379,33],[589,298]]",4
0,"[[336,440],[288,248],[388,129],[320,448],[442,332],[321,274]]",6
0,"[[137.14285714285714,208.7326230481267],[274.2857142857143,422.34928738325834],[411.42857142857144,258.74126851558685],[548.5714285714286,385.3113246150315],[685.7142857142857,199.89233864471316],[822.8571428571429,446.55571607872844]]",8
0,"[[137.14285714285714,210.31016781926155],[274.2857142857143,444.5505276322365],[411.42857142857144,143.05292926728725],[548.5714285714286,399.9825023114681],[685.7142857142857,135.59203147888184],[822.8571428571429,70.59444040060043]]",1
0,"[[137.14285714285714,356.3132374547422],[274.2857142857143,382.11429500952363],[411.42857142857144,297.1589045599103],[548.5714285714286,285.26021614670753],[685.7142857142857,62.60364931076765],[822.8571428571429,228.92710557207465]]",3
0,"[[137.14285714285714,102.60376520454884],[274.2857142857143,322.07470582798123],[411.42857142857144,382.4415939860046],[548.5714285714286,170.80122800543904],[685.7142857142857,133.4879171103239],[822.8571428571429,301.0897827334702]]",5
0,"[[466,181],[462,179],[261,176],[459,188],[409,369],[297,500]]",7
0,"[[588,265],[359,128],[587,107],[337,419],[534,401],[592,108]]",9
0,"[[393,433],[368,175],[551,123],[382,425],[554,421],[560,115]]",0
0,"[[363,198],[491,91],[592,184],[670,419],[330,422],[590,202]]",2
0,"[[137.14285714285714,133.50479155778885],[164,331],[366,328],[360,110],[353,322],[349,486]]",4
0,"[[490,435],[262,241],[411.42857142857144,110.32371474429965],[303,253],[685.7142857142857,234.22384597361088],[502,419]]",6
0,"[[404,390],[205,114],[445,138],[455,150],[238,366],[399,392]]",8
0,"[[144,189],[280,109],[325,367],[171,402],[306,361],[491,391]]",1
0,"[[137.14285714285714,235.38743117824197],[344,117],[341,309],[364,318],[530,287],[436,487]]",3
0,"[[328,377],[665,428],[540,261],[531,257],[685.7142857142857,128.5923303104937],[822.8571428571429,212.7838049083948]]",5
0,"[[208,116],[389,107],[337,428],[231,269],[359,269],[481,275]]",7
0,"[[285,374],[361,295],[411.42857142857144,168.5241392813623],[368,299],[288,182],[407,167]]",9
0,"[[360,390],[216,278],[353,118],[357,119],[483,255],[362,390]]",0
0,"[[183,128],[347,134],[248,306],[241,303],[147,387],[470,397]]",2
0,"[[400,336],[165,277],[345,110],[304,226],[314,315],[289,418]]",4
0,"[[349,415],[325,101],[482,58],[329,259],[514,381],[364,437]]",6
